1412,wings,NA
1413,Get Together,A
1413,soda,NA
1414,Get Together,A
1414,milkshake,NA
1415,Get Together,A
1415,fries,NA
1416,Get Together,A
1416,soda,NA
1417,Get Together,A
1417,milkshake,NA
1418,Get Together,A
1418,wings,NA
1419,Get Together,A
1419,soda,NA
1420,Get Together,A
1420,burger,NA
1421,Get Together,A
1421,burger,NA
1422,Get Together,A
1422,burger,NA
1423,Get Together,A
1423,fries,NA
1424,Get Together,A
1424,wings,NA
1425,Get Together,A
1425,fries,NA
1426,Get Together,A
1426,milkshake,NA
1427,Get Together,A
1427,wings,NA
1428,Get Together,A
1428,burger,NA
1429,Get Together,A
1429,milkshake,NA
1430,Get Together,A
1430,burger,NA
1431,Get Together,A
1431,burger,NA
1432,Get Together,A
1432,fries,NA
1433,Get Together,A
1433,fries,NA
1434,Get Together,A
1434,burger,NA
1435,Get Together,A
1435,fries,NA
1436,Get Together,A
1436,fries,NA
1437,Get Together,A
1437,wings,NA
1438,Get Together,A
1438,soda,NA
1439,Get Together,A
1439,wings,NA
1440,Get Together,A
1440,milkshake,NA
1441,Get Together,A
1441,wings,NA
1442,Get Together,A
1442,soda,NA
1443,Get Together,A
1443,wings,NA
1444,Get Together,A
1444,milkshake,NA
1445,Get Together,A
1445,soda,NA
1446,Get Together,A
1446,fries,NA
1447,Get Together,A
1447,soda,NA
1448,Get Together,A
1448,wings,NA
1449,Get Together,A
1449,fries,NA
1450,Get Together,A
1450,burger,NA
1451,Get Together,A
1451,soda,NA
1452,Get Together,A
1452,milkshake,NA
1453,Get Together,A
1453,milkshake,NA
1454,Get Together,A
1454,fries,NA
1455,Get Together,A
1455,milkshake,NA
1456,Get Together,A
1456,milkshake,NA
1457,Get Together,A
1457,milkshake,NA
1458,Get Together,A
1458,burger,NA
1459,Get Together,A
1459,wings,NA
1460,Get Together,A
1460,milkshake,NA
1461,Get Together,A
1461,burger,NA
1462,Get Together,A
1462,milkshake,NA
1463,Get Together,A
1463,fries,NA
1464,Get Together,A
1464,burger,NA
1465,Get Together,A
1465,soda,NA
1466,Get Together,A
1466,milkshake,NA
1467,Get Together,A
1467,fries,NA
1468,Get Together,A
1468,fries,NA
1469,Get Together,A
1469,burger,NA
1470,Get Together,A
1470,burger,NA
1471,Get Together,A
1471,soda,NA
1472,Get Together,A
1472,milkshake,NA
1473,Get Together,A
1473,burger,NA
1474,Get Together,A
1474,milkshake,NA
1475,Get Together,A
1475,milkshake,NA
1476,Get Together,A
1476,fries,NA
1477,Get Together,A
1477,fries,NA
1478,Get Together,A
1478,soda,NA
1479,Get Together,A
1479,burger,NA
1480,Get Together,A
1480,burger,NA
1481,Get Together,A
1481,wings,NA
1482,Get Together,A
1482,soda,NA
1483,Get Together,A
1483,fries,NA
1484,Get Together,A
1484,fries,NA
1485,Get Together,A
1485,soda,NA
1486,Get Together,A
1486,wings,NA
1487,Get Together,A
1487,soda,NA
1488,Get Together,A
1488,fries,NA
1489,Get Together,A
1489,soda,NA
1490,Get Together,A
1490,soda,NA
1491,Get Together,A
1491,burger,NA
1492,Get Together,A
1492,wings,NA
1493,Get Together,A
1493,wings,NA
1494,Get Together,A
1494,wings,NA
1495,Get Together,A
1495,burger,NA
1496,Get Together,A
1496,burger,NA
1497,Get Together,A
1497,burger,NA
1498,Get Together,A
1498,milkshake,NA
1499,Get Together,A
1499,milkshake,NA
1500,Get Together,A
1500,soda,NA
1501,Get Together,A
1501,milkshake,NA
1502,Get Together,A
1502,milkshake,NA
1503,Get Together,A
1503,burger,NA
1504,Get Together,A
1504,fries,NA
1505,Get Together,A
1505,burger,NA
1506,Get Together,A
1506,fries,NA
1507,Get Together,A
1507,milkshake,NA
1508,Get Together,A
1508,soda,NA
1509,Get Together,A
1509,burger,NA
1510,Get Together,A
1510,soda,NA
1511,Get Together,A
1511,soda,NA
1512,Get Together,A
1512,milkshake,NA
1513,Get Together,A
1513,fries,NA
1514,Get Together,A
1514,wings,NA
1515,Get Together,A
1515,milkshake,NA
1516,Get Together,A
1516,burger,NA
1517,Get Together,A
1517,burger,NA
1518,Get Together,A
1518,milkshake,NA
1519,Get Together,A
1519,fries,NA
1520,Get Together,A
1520,milkshake,NA
1521,Get Together,A
1521,burger,NA
1522,Get Together,A
1522,burger,NA
1523,Get Together,A
1523,burger,NA
1524,Get Together,A
1524,milkshake,NA
1525,Get Together,A
1525,soda,NA
1526,Get Together,A
1526,milkshake,NA
1527,Get Together,A
1527,burger,NA
1528,Get Together,A
1528,fries,NA
1529,Get Together,A
1529,milkshake,NA
1530,Get Together,A
1530,fries,NA
1531,Get Together,A
1531,milkshake,NA
1532,Get Together,A
1532,fries,NA
1533,Get Together,A
1533,wings,NA
1534,Get Together,A
1534,wings,NA
1535,Get Together,A
1535,soda,NA
1536,Get Together,A
1536,burger,NA
1537,Get Together,A
1537,wings,NA
1538,Get Together,A
1538,burger,NA
1539,Get Together,A
1539,burger,NA
1540,Get Together,A
1540,wings,NA
1541,Get Together,A
1541,burger,NA
1542,Get Together,A
1542,soda,NA
1543,Get Together,A
1543,milkshake,NA
1544,Get Together,A
1544,fries,NA
1545,Get Together,A
1545,fries,NA
1546,Get Together,A
1546,milkshake,NA
1547,Get Together,A
1547,milkshake,NA
1548,Get Together,A
1548,milkshake,NA
1549,Get Together,A
1549,milkshake,NA
1550,Get Together,A
1550,soda,NA
1551,Get Together,A
1551,fries,NA
1552,Get Together,A
1552,soda,NA
1553,Get Together,A
1553,fries,NA
1554,Get Together,A
1554,fries,NA
1555,Get Together,A
1555,burger,NA
1556,Get Together,A
1556,burger,NA
1557,Get Together,A
1557,milkshake,NA
1558,Get Together,A
1558,fries,NA
1559,Get Together,A
1559,fries,NA
1560,Get Together,A
1560,milkshake,NA
1561,Get Together,A
1561,wings,NA
1562,Get Together,A
1562,burger,NA
1563,Get Together,A
1563,fries,NA
1564,Get Together,A
1564,soda,NA
1565,Get Together,A
1565,wings,NA
1566,Get Together,A
1566,wings,NA
1567,Get Together,A
1567,soda,NA
1568,Get Together,A
1568,fries,NA
1569,Get Together,A
1569,milkshake,NA
1570,Get Together,A
1570,soda,NA
1571,Get Together,A
1571,soda,NA
1572,Get Together,A
1572,soda,NA
1573,Get Together,A
1573,milkshake,NA
1574,Get Together,A
1574,burger,NA
1575,Get Together,A
1575,wings,NA
1576,Get Together,A
1576,milkshake,NA
1577,Get Together,A
1577,fries,NA
1578,Get Together,A
1578,fries,NA
1579,Get Together,A
1579,milkshake,NA
1580,Get Together,A
1580,fries,NA
1581,Get Together,A
1581,burger,NA
1582,Get Together,A
1582,fries,NA
1583,Get Together,A
1583,soda,NA
1584,Get Together,A
1584,fries,NA
1585,Get Together,A
1585,wings,NA
1586,Get Together,A
1586,wings,NA
1587,Get Together,A
1587,fries,NA
1588,Get Together,A
1588,milkshake,NA
1589,Get Together,A
1589,soda,NA
1590,Get Together,A
1590,fries,NA
1591,Get Together,A
1591,wings,NA
1592,Get Together,A
1592,soda,NA
1593,Get Together,A
1593,burger,NA
1594,Get Together,A
1594,wings,NA
1595,Get Together,A
1595,soda,NA
1596,Get Together,A
1596,burger,NA
1597,Get Together,A
1597,fries,NA
1598,Get Together,A
1598,fries,NA
1599,Get Together,A
1599,fries,NA
1600,Get Together,A
1600,burger,NA
1601,Get Together,A
1601,wings,NA
1602,Get Together,A
1602,burger,NA
1603,Get Together,A
1603,burger,NA
1604,Get Together,A
1604,soda,NA
1605,Get Together,A
1605,fries,NA
1606,Get Together,A
1606,fries,NA
1607,Get Together,A
1607,soda,NA
1608,Get Together,A
1608,fries,NA
1609,Get Together,A
1609,wings,NA
1610,Get Together,A
1610,fries,NA
1611,Get Together,A
1611,fries,NA
1612,Get Together,A
1612,burger,NA
1613,Get Together,A
1613,wings,NA
1614,Get Together,A
1614,milkshake,NA
1615,Get Together,A
1615,fries,NA
1616,Get Together,A
1616,fries,NA
1617,Get Together,A
1617,soda,NA
1618,Get Together,A
1618,milkshake,NA
1619,Get Together,A
1619,soda,NA
1620,Get Together,A
1620,burger,NA
1621,Get Together,A
1621,wings,NA
1622,Get Together,A
1622,fries,NA
1623,Get Together,A
1623,wings,NA
1624,Get Together,A
1624,wings,NA
1625,Get Together,A
1625,soda,NA
1626,Get Together,A
1626,wings,NA
1627,Get Together,A
1627,milkshake,NA
1628,Get Together,A
1628,milkshake,NA
1629,Get Together,A
1629,milkshake,NA
1630,Get Together,A
1630,fries,NA
1631,Get Together,A
1631,soda,NA
1632,Get Together,A
1632,milkshake,NA
1633,Get Together,A
1633,wings,NA
1634,Get Together,A
1634,fries,NA
1635,Get Together,A
1635,milkshake,NA
1636,Get Together,A
1636,milkshake,NA
1637,Get Together,A
1637,fries,NA
1638,Get Together,A
1638,soda,NA
1639,Get Together,A
1639,soda,NA
1640,Get Together,A
1640,fries,NA
1641,Get Together,A
1641,burger,NA
1642,Get Together,A
1642,wings,NA
1643,Get Together,A
1643,milkshake,NA
1644,Get Together,A
1644,milkshake,NA
1645,Get Together,A
1645,fries,NA
1646,Get Together,A
1646,milkshake,NA
1647,Get Together,A
1647,wings,NA
1648,Get Together,A
1648,burger,NA
1649,Get Together,A
1649,milkshake,NA
1650,Get Together,A
1650,fries,NA
1651,Get Together,A
1651,fries,NA
1652,Get Together,A
1652,burger,NA
1653,Get Together,A
1653,burger,NA
1654,Get Together,A
1654,milkshake,NA
1655,Get Together,A
1655,wings,NA
1656,Get Together,A
1656,fries,NA
1657,Get Together,A
1657,soda,NA
1658,Get Together,A
1658,milkshake,NA
1659,Get Together,A
1659,milkshake,NA
1660,Get Together,A
1660,wings,NA
1661,Get Together,A
1661,wings,NA
1662,Get Together,A
1662,fries,NA
1663,Get Together,A
1663,wings,NA
1664,Get Together,A
1664,fries,NA
1665,Get Together,A
1665,milkshake,NA
1666,Get Together,A
1666,milkshake,NA
1667,Get Together,A
1667,fries,NA
1668,Get Together,A
1668,fries,NA
1669,Get Together,A
1669,wings,NA
1670,Get Together,A
1670,wings,NA
1671,Get Together,A
1671,soda,NA
1672,Get Together,A
1672,wings,NA
1673,Get Together,A
1673,burger,NA
1674,Get Together,A
1674,soda,NA
1675,Get Together,A
1675,burger,NA
1676,Get Together,A
1676,wings,NA
1677,Get Together,A
1677,fries,NA
1678,Get Together,A
1678,fries,NA
1679,Get Together,A
1679,wings,NA
1680,Get Together,A
1680,milkshake,NA
1681,Get Together,A
1681,wings,NA
1682,Get Together,A
1682,milkshake,NA
1683,Get Together,A
1683,wings,NA
1684,Get Together,A
1684,wings,NA
1685,Get Together,A
1685,burger,NA
1686,Get Together,A
1686,milkshake,NA
1687,Get Together,A
1687,burger,NA
1688,Get Together,A
1688,soda,NA
1689,Get Together,A
1689,milkshake,NA
1690,Get Together,A
1690,soda,NA
1691,Get Together,A
1691,soda,NA
1692,Get Together,A
1692,wings,NA
1693,Get Together,A
1693,fries,NA
1694,Get Together,A
1694,soda,NA
1695,Get Together,A
1695,wings,NA
1696,Get Together,A
1696,milkshake,NA
1697,Get Together,A
1697,milkshake,NA
1698,Get Together,A
1698,burger,NA
1699,Get Together,A
1699,burger,NA
1700,Get Together,A
1700,soda,NA
1701,Get Together,A
1701,burger,NA
1702,Get Together,A
1702,milkshake,NA
1703,Get Together,A
1703,fries,NA
1704,Get Together,A
1704,fries,NA
1705,Get Together,A
1705,burger,NA
1706,Get Together,A
1706,milkshake,NA
1707,Get Together,A
1707,burger,NA
1708,Get Together,A
1708,burger,NA
1709,Get Together,A
1709,burger,NA
1710,Get Together,A
1710,fries,NA
1711,Get Together,A
1711,soda,NA
1712,Get Together,A
1712,milkshake,NA
1713,Get Together,A
1713,fries,NA
1714,Get Together,A
1714,milkshake,NA
1715,Get Together,A
1715,milkshake,NA
1716,Get Together,A
1716,soda,NA
1717,Get Together,A
1717,milkshake,NA
1718,Get Together,A
1718,fries,NA
1719,Get Together,A
1719,wings,NA
1720,Get Together,A
1720,burger,NA
1721,Get Together,A
1721,milkshake,NA
1722,Get Together,A
1722,fries,NA
1723,Get Together,A
1723,burger,NA
1724,Get Together,A
1724,fries,NA
1725,Get Together,A
1725,soda,NA
1726,Get Together,A
1726,soda,NA
1727,Get Together,A
1727,burger,NA
1728,Get Together,A
1728,milkshake,NA
1729,Get Together,A
1729,milkshake,NA
1730,Get Together,A
1730,wings,NA
1731,Get Together,A
1731,wings,NA
1732,Get Together,A
1732,milkshake,NA
1733,Get Together,A
1733,fries,NA
1734,Get Together,A
1734,burger,NA
1735,Get Together,A
1735,burger,NA
1736,Get Together,A
1736,fries,NA
1737,Get Together,A
1737,milkshake,NA
1738,Get Together,A
1738,milkshake,NA
1739,Get Together,A
1739,wings,NA
1740,Get Together,A
1740,soda,NA
1741,Get Together,A
1741,wings,NA
1742,Get Together,A
1742,milkshake,NA
1743,Get Together,A
1743,wings,NA
1744,Get Together,A
1744,fries,NA
1745,Get Together,A
1745,burger,NA
1746,Get Together,A
1746,burger,NA
1747,Get Together,A
1747,fries,NA
1748,Get Together,A
1748,wings,NA
1749,Get Together,A
1749,burger,NA
1750,Get Together,A
1750,soda,NA
1751,Get Together,A
1751,wings,NA
1752,Get Together,A
1752,soda,NA
1753,Get Together,A
1753,fries,NA
1754,Get Together,A
1754,burger,NA
1755,Get Together,A
1755,wings,NA
1756,Get Together,A
1756,wings,NA
1757,Get Together,A
1757,soda,NA
1758,Get Together,A
1758,burger,NA
1759,Get Together,A
1759,soda,NA
1760,Get Together,A
1760,soda,NA
1761,Get Together,A
1761,wings,NA
1762,Get Together,A
1762,burger,NA
1763,Get Together,A
1763,wings,NA
1764,Get Together,A
1764,burger,NA
1765,Get Together,A
1765,milkshake,NA
1766,Get Together,A
1766,wings,NA
1767,Get Together,A
1767,fries,NA
1768,Get Together,A
1768,burger,NA
1769,Get Together,A
1769,fries,NA
1770,Get Together,A
1770,fries,NA
1771,Get Together,A
1771,milkshake,NA
1772,Get Together,A
1772,soda,NA
1773,Get Together,A
1773,soda,NA
1774,Get Together,A
1774,fries,NA
1775,Get Together,A
1775,soda,NA
1776,Get Together,A
1776,fries,NA
1777,Get Together,A
1777,soda,NA
1778,Get Together,A
1778,milkshake,NA
1779,Get Together,A
1779,burger,NA
1780,Get Together,A
1780,wings,NA
1781,Get Together,A
1781,milkshake,NA
1782,Get Together,A
1782,milkshake,NA
1783,Get Together,A
1783,fries,NA
1784,Get Together,A
1784,burger,NA
1785,Get Together,A
1785,milkshake,NA
1786,Get Together,A
1786,wings,NA
1787,Get Together,A
1787,milkshake,NA
1788,Get Together,A
1788,milkshake,NA
1789,Get Together,A
1789,fries,NA
1790,Get Together,A
1790,soda,NA
1791,Get Together,A
1791,soda,NA
1792,Get Together,A
1792,burger,NA
1793,Get Together,A
1793,milkshake,NA
1794,Get Together,A
1794,fries,NA
1795,Get Together,A
1795,burger,NA
1796,Get Together,A
1796,wings,NA
1797,Get Together,A
1797,milkshake,NA
1798,Get Together,A
1798,wings,NA
1799,Get Together,A
1799,wings,NA
1800,Get Together,A
1800,milkshake,NA
1801,Get Together,A
1801,burger,NA
1802,Get Together,A
1802,fries,NA
1803,Get Together,A
1803,fries,NA
1804,Get Together,A
1804,burger,NA
1805,Get Together,A
1805,wings,NA
1806,Get Together,A
1806,milkshake,NA
1807,Get Together,A
1807,milkshake,NA
1808,Get Together,A
1808,milkshake,NA
1809,Get Together,A
1809,burger,NA
1810,Get Together,A
1810,fries,NA
1811,Get Together,A
1811,soda,NA
1812,Get Together,A
1812,soda,NA
1813,Get Together,A
1813,soda,NA
1814,Get Together,A
1814,fries,NA
1815,Get Together,A
1815,milkshake,NA
1816,Get Together,A
1816,milkshake,NA
1817,Get Together,A
1817,milkshake,NA
1818,Get Together,A
1818,soda,NA
1819,Get Together,A
1819,wings,NA
1820,Get Together,A
1820,wings,NA
1821,Get Together,A
1821,burger,NA
1822,Get Together,A
1822,soda,NA
1823,Get Together,A
1823,burger,NA
1824,Get Together,A
1824,burger,NA
1825,Get Together,A
1825,burger,NA
1826,Get Together,A
1826,fries,NA
1827,Get Together,A
1827,milkshake,NA
1828,Get Together,A
1828,soda,NA
1829,Get Together,A
1829,burger,NA
1830,Get Together,A
1830,soda,NA
1831,Get Together,A
1831,fries,NA
1832,Get Together,A
1832,milkshake,NA
1833,Get Together,A
1833,soda,NA
1834,Get Together,A
1834,soda,NA
1835,Get Together,A
1835,fries,NA
1836,Get Together,A
1836,fries,NA
1837,Get Together,A
1837,milkshake,NA
1838,Get Together,A
1838,soda,NA
1839,Get Together,A
1839,soda,NA
1840,Get Together,A
1840,wings,NA
1841,Get Together,A
1841,wings,NA
1842,Get Together,A
1842,burger,NA
1843,Get Together,A
1843,burger,NA
1844,Get Together,A
1844,milkshake,NA
1845,Get Together,A
1845,wings,NA
1846,Get Together,A
1846,milkshake,NA
1847,Get Together,A
1847,soda,NA
1848,Get Together,A
1848,fries,NA
1849,Get Together,A
1849,burger,NA
1850,Get Together,A
1850,burger,NA
1851,Get Together,A
1851,fries,NA
1852,Get Together,A
1852,wings,NA
1853,Get Together,A
1853,burger,NA
1854,Get Together,A
1854,fries,NA
1855,Get Together,A
1855,soda,NA
1856,Get Together,A
1856,milkshake,NA
1857,Get Together,A
1857,fries,NA
1858,Get Together,A
1858,wings,NA
1859,Get Together,A
1859,milkshake,NA
1860,Get Together,A
1860,burger,NA
1861,Get Together,A
1861,fries,NA
1862,Get Together,A
1862,soda,NA
1863,Get Together,A
1863,fries,NA
1864,Get Together,A
1864,wings,NA
1865,Get Together,A
1865,burger,NA
1866,Get Together,A
1866,fries,NA
1867,Get Together,A
1867,soda,NA
1868,Get Together,A
1868,milkshake,NA
1869,Get Together,A
1869,burger,NA
1870,Get Together,A
1870,soda,NA
1871,Get Together,A
1871,fries,NA
1872,Get Together,A
1872,soda,NA
1873,Get Together,A
1873,milkshake,NA
1874,Get Together,A
1874,wings,NA
1875,Get Together,A
1875,burger,NA
1876,Get Together,A
1876,soda,NA
1877,Get Together,A
1877,burger,NA
1878,Get Together,A
1878,wings,NA
1879,Get Together,A
1879,fries,NA
1880,Get Together,A
1880,milkshake,NA
1881,Get Together,A
1881,fries,NA
1882,Get Together,A
1882,burger,NA
1883,Get Together,A
1883,fries,NA
1884,Get Together,A
1884,soda,NA
1885,Get Together,A
1885,soda,NA
1886,Get Together,A
1886,soda,NA
1887,Get Together,A
1887,soda,NA
1888,Get Together,A
1888,soda,NA
1889,Get Together,A
1889,soda,NA
1890,Get Together,A
1890,soda,NA
1891,Get Together,A
1891,milkshake,NA
1892,Get Together,A
1892,wings,NA
1893,Get Together,A
1893,burger,NA
1894,Get Together,A
1894,burger,NA
1895,Get Together,A
1895,soda,NA
1896,Get Together,A
1896,burger,NA
1897,Get Together,A
1897,burger,NA
1898,Get Together,A
1898,milkshake,NA
1899,Get Together,A
1899,wings,NA
1900,Get Together,A
1900,milkshake,NA
1901,Get Together,A
1901,soda,NA
1902,Get Together,A
1902,fries,NA
1903,Get Together,A
1903,wings,NA
1904,Get Together,A
1904,fries,NA
1905,Get Together,A
1905,burger,NA
1906,Get Together,A
1906,fries,NA
1907,Get Together,A
1907,burger,NA
1908,Get Together,A
1908,soda,NA
1909,Get Together,A
1909,milkshake,NA
1910,Get Together,A
1910,milkshake,NA
1911,Get Together,A
1911,milkshake,NA
1912,Get Together,A
1912,fries,NA
1913,Get Together,A
1913,wings,NA
1914,Get Together,A
1914,burger,NA
1915,Get Together,A
1915,burger,NA
1916,Get Together,A
1916,wings,NA
1917,Get Together,A
1917,milkshake,NA
1918,Get Together,A
1918,milkshake,NA
1919,Get Together,A
1919,milkshake,NA
1920,Get Together,A
1920,soda,NA
1921,Get Together,A
1921,burger,NA
1922,Get Together,A
1922,fries,NA
1923,Get Together,A
1923,wings,NA
1924,Get Together,A
1924,soda,NA
1925,Get Together,A
1925,burger,NA
1926,Get Together,A
1926,fries,NA
1927,Get Together,A
1927,fries,NA
1928,Get Together,A
1928,milkshake,NA
1929,Get Together,A
1929,soda,NA
1930,Get Together,A
1930,burger,NA
1931,Get Together,A
1931,burger,NA
1932,Get Together,A
1932,milkshake,NA
1933,Get Together,A
1933,soda,NA
1934,Get Together,A
1934,fries,NA
1935,Get Together,A
1935,soda,NA
1936,Get Together,A
1936,milkshake,NA
1937,Get Together,A
1937,milkshake,NA
1938,Get Together,A
1938,wings,NA
1939,Get Together,A
1939,burger,NA
1940,Get Together,A
1940,soda,NA
1941,Get Together,A
1941,milkshake,NA
1942,Get Together,A
1942,soda,NA
1943,Get Together,A
1943,fries,NA
1944,Get Together,A
1944,fries,NA
1945,Get Together,A
1945,milkshake,NA
1946,Get Together,A
1946,soda,NA
1947,Get Together,A
1947,wings,NA
1948,Get Together,A
1948,wings,NA
1949,Get Together,A
1949,wings,NA
1950,Get Together,A
1950,burger,NA
1951,Get Together,A
1951,burger,NA
1952,Get Together,A
1952,fries,NA
1953,Get Together,A
1953,burger,NA
1954,Get Together,A
1954,burger,NA
1955,Get Together,A
1955,milkshake,NA
1956,Get Together,A
1956,wings,NA
1957,Get Together,A
1957,burger,NA
1958,Get Together,A
1958,milkshake,NA
1959,Get Together,A
1959,milkshake,NA
1960,Get Together,A
1960,wings,NA
1961,Get Together,A
1961,fries,NA
1962,Get Together,A
1962,wings,NA
1963,Get Together,A
1963,burger,NA
1964,Get Together,A
1964,wings,NA
1965,Get Together,A
1965,milkshake,NA
1966,Get Together,A
1966,soda,NA
1967,Get Together,A
1967,fries,NA
1968,Get Together,A
1968,burger,NA
1969,Get Together,A
1969,burger,NA
1970,Get Together,A
1970,fries,NA
1971,Get Together,A
1971,burger,NA
1972,Get Together,A
1972,soda,NA
1973,Get Together,A
1973,soda,NA
1974,Get Together,A
1974,soda,NA
1975,Get Together,A
1975,wings,NA
1976,Get Together,A
1976,fries,NA
1977,Get Together,A
1977,burger,NA
1978,Get Together,A
1978,soda,NA
1979,Get Together,A
1979,wings,NA
1980,Get Together,A
1980,wings,NA
1981,Get Together,A
1981,wings,NA
1982,Get Together,A
1982,soda,NA
1983,Get Together,A
1983,fries,NA
1984,Get Together,A
1984,wings,NA
1985,Get Together,A
1985,burger,NA
1986,Get Together,A
1986,fries,NA
1987,Get Together,A
1987,milkshake,NA
1988,Get Together,A
1988,milkshake,NA
1989,Get Together,A
1989,soda,NA
1990,Get Together,A
1990,fries,NA
1991,Get Together,A
1991,burger,NA
1992,Get Together,A
1992,wings,NA
1993,Get Together,A
1993,fries,NA
1994,Get Together,A
1994,soda,NA
1995,Get Together,A
1995,milkshake,NA
1996,Get Together,A
1996,milkshake,NA
1997,Get Together,A
1997,milkshake,NA
1998,Get Together,A
1998,fries,NA
1999,Get Together,A
1999,burger,NA
2000,Get Together,A
2000,soda,NA
2001,Get Together,A
2001,burger,NA
2002,Get Together,A
2002,milkshake,NA
2003,Get Together,A
2003,wings,NA
2004,Get Together,A
2004,fries,NA
2005,Get Together,A
2005,burger,NA
2006,Get Together,A
2006,wings,NA
2007,Get Together,A
2007,wings,NA
2008,Get Together,A
2008,wings,NA
2009,Get Together,A
2009,milkshake,NA
2010,Get Together,A
2010,fries,NA
2011,Get Together,A
2011,soda,NA
2012,Get Together,A
2012,soda,NA
2013,Get Together,A
2013,fries,NA
2014,Get Together,A
2014,wings,NA
2015,Get Together,A
2015,wings,NA
2016,Get Together,A
2016,burger,NA
2017,Get Together,A
2017,fries,NA
2018,Get Together,A
2018,wings,NA
2019,Get Together,A
2019,burger,NA
2020,Get Together,A
2020,wings,NA
2021,Get Together,A
2021,wings,NA
2022,Get Together,A
2022,milkshake,NA
2023,Get Together,A
2023,burger,NA
2024,Get Together,A
2024,soda,NA
2025,Get Together,A
2025,fries,NA
2026,Get Together,A
2026,wings,NA
2027,Get Together,A
2027,fries,NA
2028,Get Together,A
2028,burger,NA
2029,Get Together,A
2029,soda,NA
2030,Get Together,A
2030,milkshake,NA
2031,Get Together,A
2031,burger,NA
2032,Get Together,A
2032,burger,NA
2033,Get Together,A
2033,burger,NA
2034,Get Together,A
2034,fries,NA
2035,Get Together,A
2035,milkshake,NA
2036,Get Together,A
2036,soda,NA
2037,Get Together,A
2037,wings,NA
2038,Get Together,A
2038,wings,NA
2039,Get Together,A
2039,burger,NA
2040,Get Together,A
2040,milkshake,NA
2041,Get Together,A
2041,milkshake,NA
2042,Get Together,A
2042,wings,NA
2043,Get Together,A
2043,fries,NA
2044,Get Together,A
2044,burger,NA
2045,Get Together,A
2045,milkshake,NA
2046,Get Together,A
2046,milkshake,NA
2047,Get Together,A
2047,milkshake,NA
2048,Get Together,A
2048,burger,NA
2049,Get Together,A
2049,wings,NA
2050,Get Together,A
2050,soda,NA
2051,Get Together,A
2051,soda,NA
2052,Get Together,A
2052,wings,NA
2053,Get Together,A
2053,fries,NA
2054,Get Together,A
2054,burger,NA
2055,Get Together,A
2055,wings,NA
2056,Get Together,A
2056,milkshake,NA
2057,Get Together,A
2057,soda,NA
2058,Get Together,A
2058,burger,NA
2059,Get Together,A
2059,fries,NA
2060,Get Together,A
2060,burger,NA
2061,Get Together,A
2061,fries,NA
2062,Get Together,A
2062,burger,NA
2063,Get Together,A
2063,fries,NA
2064,Get Together,A
2064,soda,NA
2065,Get Together,A
2065,soda,NA
2066,Get Together,A
2066,wings,NA
2067,Get Together,A
2067,wings,NA
2068,Get Together,A
2068,wings,NA
2069,Get Together,A
2069,fries,NA
2070,Get Together,A
2070,burger,NA
2071,Get Together,A
2071,burger,NA
2072,Get Together,A
2072,fries,NA
2073,Get Together,A
2073,burger,NA
2074,Get Together,A
2074,soda,NA
2075,Get Together,A
2075,wings,NA
2076,Get Together,A
2076,soda,NA
2077,Get Together,A
2077,soda,NA
2078,Get Together,A
2078,burger,NA
2079,Get Together,A
2079,soda,NA
2080,Get Together,A
2080,wings,NA
2081,Get Together,A
2081,milkshake,NA
2082,Get Together,A
2082,fries,NA
2083,Get Together,A
2083,burger,NA
2084,Get Together,A
2084,wings,NA
2085,Get Together,A
2085,wings,NA
2086,Get Together,A
2086,soda,NA
2087,Get Together,A
2087,fries,NA
2088,Get Together,A
2088,burger,NA
2089,Get Together,A
2089,wings,NA
2090,Get Together,A
2090,wings,NA
2091,Get Together,A
2091,burger,NA
2092,Get Together,A
2092,soda,NA
2093,Get Together,A
2093,soda,NA
2094,Get Together,A
2094,milkshake,NA
2095,Get Together,A
2095,wings,NA
2096,Get Together,A
2096,fries,NA
2097,Get Together,A
2097,soda,NA
2098,Get Together,A
2098,fries,NA
2099,Get Together,A
2099,burger,NA
2100,Get Together,A
2100,milkshake,NA
2101,Get Together,A
2101,burger,NA
2102,Get Together,A
2102,fries,NA
2103,Get Together,A
2103,fries,NA
2104,Get Together,A
2104,soda,NA
2105,Get Together,A
2105,soda,NA
2106,Get Together,A
2106,milkshake,NA
2107,Get Together,A
2107,milkshake,NA
2108,Get Together,A
2108,soda,NA
2109,Get Together,A
2109,soda,NA
2110,Get Together,A
2110,fries,NA
2111,Get Together,A
2111,milkshake,NA
2112,Get Together,A
2112,burger,NA
2113,Get Together,A
2113,wings,NA
2114,Get Together,A
2114,burger,NA
2115,Get Together,A
2115,fries,NA
2116,Get Together,A
2116,fries,NA
2117,Get Together,A
2117,fries,NA
2118,Get Together,A
2118,milkshake,NA
2119,Get Together,A
2119,burger,NA
2120,Get Together,A
2120,wings,NA
2121,Get Together,A
2121,fries,NA
2122,Get Together,A
2122,fries,NA
2123,Get Together,A
2123,fries,NA
2124,Get Together,A
2124,soda,NA
2125,Get Together,A
2125,fries,NA
2126,Get Together,A
2126,wings,NA
2127,Get Together,A
2127,soda,NA
2128,Get Together,A
2128,fries,NA
2129,Get Together,A
2129,burger,NA
2130,Get Together,A
2130,wings,NA
2131,Get Together,A
2131,burger,NA
2132,Get Together,A
2132,wings,NA
2133,Get Together,A
